recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,715,9824.363500025356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,716,9846.859899989795
1.0,1.0,1.0,1.0,1.0,1.0,1.0,718,9564.035299990792
1.0,1.0,1.0,1.0,1.0,1.0,1.0,721,9870.934899983695
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,723,9848.43389998423
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,727,9882.19079998089
0.5,1.0,1.0,0.5,0.6240505200038379,0.6240505200038379,0.45,728,9759.92199999746
1.0,1.0,1.0,1.0,1.0,1.0,1.0,729,9830.899499997031
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,742,10517.847599985544
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,743,10069.21620000503
1.0,1.0,1.0,1.0,1.0,1.0,1.0,744,9809.714000002714
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,756,9815.937300008954
1.0,1.0,1.0,1.0,1.0,1.0,1.0,759,10446.917200024473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,9825.585299986415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,770,10062.074900022708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,10105.049000005238
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,781,10114.51610000222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,10187.6867999963
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,784,9908.591600018553
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,785,9849.350700009381
1.0,1.0,1.0,1.0,1.0,1.0,1.0,793,10030.408899998292
0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,800,9821.529000008013
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,805,9833.35729999817
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,808,9897.03669998562
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,811,10310.305199993309
1.0,1.0,1.0,1.0,1.0,1.0,1.0,814,10135.978700011037
0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,820,9932.272700010799
0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,10148.55259997421
1.0,1.0,1.0,1.0,1.0,1.0,1.0,823,9477.428999991389
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,830,11055.205899989232
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,831,10011.982199997874
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,832,10003.875299997162
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,834,9970.403399987845
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,837,9820.47259999672
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,839,9949.558599997545
1.0,1.0,1.0,1.0,1.0,1.0,1.0,845,9942.088499985402
1.0,1.0,1.0,1.0,1.0,1.0,1.0,847,9967.074499989394
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,852,9918.182100023841
1.0,1.0,1.0,1.0,1.0,1.0,1.0,859,9740.79989999882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,870,10232.732999982545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,873,9794.914800004335
1.0,1.0,1.0,1.0,1.0,1.0,1.0,879,9989.61920000147
1.0,1.0,1.0,1.0,1.0,1.0,1.0,880,9848.392499989131
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,882,9813.186600018525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,887,9855.565400008345
1.0,1.0,1.0,1.0,1.0,1.0,1.0,903,10717.344699980458
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,904,9470.75879998738
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,907,9580.422399973031
1.0,1.0,1.0,1.0,1.0,1.0,1.0,911,10223.809399991296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,913,10183.530399983283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,914,9770.602900011
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,921,10003.203200001735
1.0,1.0,1.0,1.0,1.0,1.0,1.0,922,9706.049000000348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,936,10162.995099992258
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,956,10350.945799989859
1.0,1.0,1.0,1.0,1.0,1.0,1.0,957,10315.113299991935
1.0,1.0,1.0,1.0,1.0,1.0,1.0,960,9817.865499993786
1.0,1.0,1.0,1.0,1.0,1.0,1.0,967,9956.583499995759
0.25,0.75,1.0,1.0,0.7095272044910244,0.8396538878217249,0.6678571428571429,971,10563.905099988915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,975,9826.216600020416
1.0,1.0,1.0,1.0,1.0,1.0,1.0,982,10833.110999985365
1.0,1.0,1.0,1.0,1.0,1.0,1.0,985,10129.708899999969
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,993,9716.429799998878
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1012,9961.228900006972
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1014,9944.439899991266
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1019,9763.206000003265
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1020,10169.678300007945
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1021,10176.696300011827
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1024,9525.662999978522
0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,0.7653606369886217,0.7435897435897436,1029,10085.401899996214
0.0,0.0,0.5,0.1111111111111111,0.0,0.18457569677956817,0.1388888888888889,1041,9784.227299998747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049,10819.615700020222
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1062,9950.67009999184
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1086,10155.129399994621
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1088,9799.232799996389
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1089,9658.769500005292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099,9592.919699993217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,9476.233300025342
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1104,9995.830200001365
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1107,9931.156100006774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,9662.2553000052
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1121,10003.557099989848
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1130,9763.307399989571
0.0,0.0,0.0,0.05,0.0,0.0,0.025,1132,9720.094099990092
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1137,9898.273300001165
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1140,10208.364200021606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1144,9797.03369998606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1146,9895.073499996215
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1150,10014.412899996387
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1163,10302.492699993309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175,10176.208600023529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,10457.297699991614
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1180,10140.451000013854
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1185,9902.234500012128
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1187,9743.622799986042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191,9962.157800007844
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,1194,9920.0797000085
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1196,10852.820200001588
