recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
1.0,1.0,1.0,1.0,1.0,1.0,1.0,649,7560.287000000244
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,659,7690.467400010675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,7779.778399999486
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,674,7514.946500014048
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,684,7534.968199994182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,690,7808.2146999950055
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,691,7465.32320001279
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,692,7691.9780999887735
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,693,7625.894299999345
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,700,7628.10719999834
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,702,7519.812099984847
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,715,7426.21269999654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,716,7530.510899989167
1.0,1.0,1.0,1.0,1.0,1.0,1.0,718,7567.935099999886
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,721,7446.240999997826
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,723,7467.0151000027545
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,727,7556.938699999591
0.0,0.0,1.0,0.14285714285714285,0.0,0.39780880120575696,0.19642857142857142,728,8107.955399987986
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,729,7505.369899998186
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,742,7525.782499986235
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,743,7480.681999993976
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,744,8007.297400006792
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,756,7591.975699993782
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,759,7653.168399992865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,7457.993699994404
1.0,1.0,1.0,1.0,1.0,1.0,1.0,770,7554.316200024914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,7560.496799997054
1.0,1.0,1.0,1.0,1.0,1.0,1.0,781,7724.119399994379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,7860.099700017599
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,784,7597.375800018199
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,785,7471.164199989289
1.0,1.0,1.0,1.0,1.0,1.0,1.0,793,7601.0953999939375
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,800,7624.981200002367
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,805,7814.8157999967225
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,808,7542.514500004472
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,811,7643.202300008852
1.0,1.0,1.0,1.0,1.0,1.0,1.0,814,7522.947799996473
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,820,7552.268500003265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,7485.567199997604
1.0,1.0,1.0,1.0,1.0,1.0,1.0,823,7521.502699994016
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,830,7584.964800014859
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,831,7480.234000016935
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,832,7959.379700012505
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,834,7487.414500006707
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,837,7542.353600001661
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,839,7632.296199997654
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,845,7599.401600018609
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,847,7554.478599980939
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,852,7638.191000005463
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,859,7469.186100002844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,870,7556.228400004329
0.0,0.0,0.0,0.0,0.0,0.0,0.0,873,7490.294399991399
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,879,7603.686000016751
